temperature,humidity,persons,monthly_target,AC_count,AC_usage,AC_days,fan_count,fan_usage,fan_days,fridge_count,fridge_usage,fridge_days,washing_machine_count,washing_machine_usage,washing_machine_days,TV_count,TV_usage,TV_days,light_count,light_usage,light_days,wifi_count,wifi_usage,wifi_days,other_count,other_usage,other_days,energy_usage
28.31543166,37.68574478,3,103.1287355,1,8.975323265,28,0,4.439882143,3,0,4.880601563,5,1,3.119784016,25,1,4.439336497,10,0,4.479420113,16,0,8.649996126,11,2,6.679726097,17,609.4648744
21.06176259,50.29605036,5,130.9428508,1,9.077612437,18,2,1.74708592,0,0,9.411403351,18,0,8.174653445,11,0,5.969602868,4,1,0.485259516,11,1,7.785794541,25,2,2.367722614,6,168.0885994
21.73108077,85.68501842,4,367.6839706,0,0.874168079,16,0,1.986506527,3,1,2.271490888,20,1,1.222728527,2,2,2.908797322,30,1,1.882803489,24,2,3.934667187,4,2,4.446444143,22,153.2831697
24.43210408,43.47693671,2,383.0358232,1,9.364933313,5,2,2.807097425,3,0,3.896260174,9,1,1.827885334,5,1,7.154509636,1,2,0.665719473,12,2,8.457252329,0,0,6.332537215,23,133.0752055
15.50177994,52.33002143,5,475.7264722,1,8.255348415,30,2,9.993162682,25,0,6.064577755,22,2,9.508416662,29,1,8.059293662,7,0,1.887398457,23,0,0.469540392,7,0,6.365940276,28,1159.045264
23.05197914,55.92461298,2,165.9826598,0,7.913107143,28,0,2.680115005,3,1,7.553389295,2,2,8.424474908,10,2,2.599164739,13,1,4.105329265,10,2,7.82046303,27,1,7.918518628,4,269.963626
20.28620017,56.36429938,4,356.5915419,0,2.009113397,10,2,3.288018046,16,0,9.016533867,17,0,3.878989015,28,2,3.006205599,7,1,1.181968105,12,0,2.067658594,4,1,2.871039667,10,183.51769
23.1874338,66.77637495,3,197.2238222,0,8.051192088,15,0,6.59328128,8,2,9.154729876,20,1,6.384564487,12,2,6.611542697,22,2,1.667332478,30,0,2.861209078,30,0,7.703361217,12,648.7735706
17.9940533,86.58455026,2,146.5980598,1,8.501327347,29,1,2.939613764,29,0,7.766400744,18,2,9.429701894,10,2,6.955851743,5,1,4.458217821,12,1,4.932148436,16,0,4.401844806,2,510.9512643
37.26318202,44.44156271,1,305.247897,1,2.891503345,24,1,2.158042511,18,0,2.283308366,4,1,2.118589029,7,1,7.040996844,0,2,3.401709504,5,0,4.497345011,14,1,6.701726921,0,71.4709335
29.83981134,37.29008258,1,181.668324,1,9.522600784,7,1,1.586371866,12,0,0.2480933,24,2,0.590104702,28,0,6.826985048,23,1,4.676581242,25,1,5.205701069,3,0,4.557193801,3,51.94818832
31.97755798,41.84822939,5,210.8909891,0,0.498601464,10,2,3.12682665,3,2,3.837739304,10,1,5.374680645,9,1,3.92807717,0,2,4.291720278,30,0,5.447755957,12,2,9.486101698,18,316.507958
34.72928097,83.21549401,4,258.7772899,2,1.499092532,6,1,1.059156896,4,2,1.41548851,9,0,1.425968787,1,1,3.948536744,7,0,6.44478026,30,1,3.31527691,16,2,1.793022647,17,103.2012853
27.46105497,68.74864876,5,229.6942004,1,5.375811381,25,0,0.186465864,28,2,7.103876474,16,0,1.873190927,23,1,2.548176236,10,0,9.371895489,21,2,1.75227513,12,2,6.750050886,5,346.1376084
17.1730072,47.15440735,5,143.7956487,2,5.757924711,23,1,8.046416973,12,2,6.611305868,3,1,8.915391897,13,1,1.568336999,17,1,1.078643384,5,0,7.684812293,24,1,5.765350008,22,501.879682
28.42766355,78.95681634,5,144.9581224,0,6.451500833,21,1,1.378949424,22,1,0.439716416,25,2,0.074034586,28,2,6.925773794,23,1,0.992601493,19,1,3.999761491,25,0,1.727310409,9,154.0707048
29.67102795,81.68219978,1,196.6247076,1,0.169691293,24,2,7.759768498,15,2,8.365937791,30,2,8.168200265,15,0,0.93188786,9,2,8.528061111,20,0,5.058408625,1,1,0.660063358,6,1145.598779
33.63598685,80.79086032,1,125.279594,2,9.603667746,18,0,7.97542479,21,2,2.487432663,20,0,5.169507763,16,1,9.377922868,11,2,5.063967047,9,1,6.446967184,23,1,7.99144389,11,688.1787351
25.79148866,85.13559202,5,413.2285098,1,0.445880927,30,2,5.379195263,4,2,4.322270755,17,0,5.592943876,10,1,8.266863037,19,0,7.664050236,18,1,9.096379223,3,0,1.574513336,7,349.8558189
18.18950757,45.13446121,1,243.6633583,1,1.430619527,25,2,3.096819583,7,2,6.679337355,27,0,6.717679605,1,0,8.5750574,22,1,2.154219036,2,0,7.075528311,24,1,1.865066828,12,556.2415237
22.09439764,75.30251572,4,239.8729839,1,0.140145175,9,0,1.450327337,15,1,4.294187869,17,2,4.314449923,23,2,9.066688146,15,2,8.288625732,25,0,0.454592256,1,2,9.78434224,29,658.2673597
24.07705741,57.63236984,5,265.9991471,2,5.668584333,8,2,7.368051067,29,0,4.412878028,0,2,1.156118882,22,1,4.086049707,4,0,9.238466242,6,2,8.385603634,11,0,7.172608515,17,432.5281831
31.14793103,80.51991317,1,431.3981371,0,9.322668839,3,0,6.01386986,0,0,0.656279953,13,0,1.028202238,4,2,8.467007234,15,0,6.354830155,4,2,9.893550151,18,2,2.504868416,13,177.1693443
29.26945762,73.70944063,2,535.3169407,1,6.659471661,22,1,6.554534565,22,2,4.014435493,7,1,7.543621992,30,1,1.580613003,23,2,1.058790215,7,2,4.724850254,17,2,5.909489602,10,802.9887503
23.90241815,76.58684679,5,479.5434663,0,8.226574685,14,0,0.086690898,27,2,7.648478932,1,2,2.210351433,28,1,0.216417946,11,1,8.952948142,4,0,9.695903365,9,0,5.341118384,27,86.88341538
39.66288122,69.36971026,5,463.7646151,0,0.132812035,12,0,9.275170157,5,2,9.151763372,18,0,0.281016836,15,0,7.848913947,30,0,7.924877274,11,2,5.473287423,29,2,8.444732675,9,392.6916999
30.14437048,40.64572617,4,342.1955928,2,5.420152985,24,0,0.662901874,10,0,4.134971371,14,1,9.796138891,15,0,0.74796648,5,2,7.508777765,3,1,4.596159959,4,2,7.293207478,28,546.3950204
20.93066979,62.70161513,3,446.9027785,2,4.595629775,1,2,3.668058851,15,0,4.235858269,27,2,9.803915194,25,2,9.885246673,29,0,0.367281889,29,0,3.314047647,10,2,8.317211255,5,835.6643338
17.54456182,89.08018437,3,376.381184,0,4.989679442,1,0,4.027116497,4,2,7.026271063,1,1,3.781413373,1,1,6.747964296,30,1,7.989625253,18,1,6.575548758,0,0,2.11506588,12,177.1552159
18.82147848,86.24328399,4,208.1252641,1,0.722131853,15,0,0.013555245,15,0,9.427720011,3,1,0.255238446,15,2,7.534497102,4,2,1.379510105,27,1,2.298204205,27,0,6.402192044,21,26.82067033
21.14894321,32.59042415,4,204.2941839,2,6.844353611,8,0,4.970893094,6,1,2.670609402,29,2,7.272646586,24,0,2.458038563,0,1,2.223861762,17,1,1.049342185,2,0,0.402408584,9,416.0692743
19.01703433,39.88888894,4,248.1960034,1,5.032204149,27,1,7.528089945,18,2,4.401442065,0,0,8.310120605,4,0,6.738653939,18,1,5.771348349,2,0,0.272371026,16,1,0.689406123,11,434.9613866
19.6641756,37.90372641,3,555.4013355,1,7.651488499,12,0,8.232686531,0,2,7.959732436,18,1,1.250136901,7,0,0.432199373,9,0,2.649807729,6,0,2.923801127,25,2,7.135270327,0,540.980287
22.12737922,73.5587946,4,373.7074202,1,4.852906341,2,2,8.793969933,8,1,6.096935694,20,0,1.354586149,28,0,8.378257199,24,1,6.613482063,7,2,3.957708322,14,1,0.244201026,17,324.8227957
19.33433988,79.06711979,1,466.9526885,0,1.493816362,8,0,4.877188683,17,1,1.10586344,9,2,8.222239997,19,0,1.69624093,30,0,6.080704477,14,2,5.520766963,13,1,5.797650089,12,350.6363594
37.41913562,42.81068198,5,273.2793799,1,6.482569541,12,0,6.306361905,12,0,6.277327356,0,1,9.219073887,13,2,6.973580668,13,2,1.08149598,20,2,2.927498252,23,2,8.404050984,24,375.1705514
17.00584364,60.35116158,5,303.8578853,0,1.723863621,30,1,0.795197133,25,1,1.867462846,19,1,7.907548367,24,2,2.244805012,24,2,6.560145796,26,2,9.840595724,14,0,3.799418084,23,379.5875224
28.11278474,80.44218168,2,162.7827893,0,8.723945634,20,0,4.880382243,14,2,5.102159341,21,1,2.007449492,9,0,0.684531694,20,0,9.239549098,16,1,2.917451682,15,1,0.448404368,27,97.42058651
25.25992067,73.96809269,2,185.6474789,1,6.131162391,21,2,1.548157549,2,0,5.291032677,14,1,4.115212194,22,1,4.814936785,2,0,1.611099052,18,0,4.409753884,27,0,7.138474496,28,456.1792214
39.55946542,62.53423233,5,513.6782774,1,1.572038836,1,0,3.696431176,23,1,8.762033622,3,1,6.008424259,1,1,1.692862103,5,0,5.970620209,3,2,1.032761655,3,0,9.296864525,3,47.47063351
17.80097255,65.42086143,1,392.4193158,1,9.623380575,7,2,3.293053129,27,0,4.62494274,6,2,1.602934738,2,1,7.294439883,4,1,3.418653719,15,1,2.606265133,18,2,7.171713921,5,135.1334443
24.94638998,60.50163281,3,268.7662329,1,5.183654633,26,1,4.235405772,9,0,2.794424222,29,1,2.106024926,29,1,2.375658434,30,2,4.596116718,25,0,0.483321398,23,1,5.78447243,17,305.5270538
39.23676083,47.85290708,3,501.4256045,0,0.728984519,8,0,5.71636618,8,0,2.309663482,6,2,2.828860721,17,1,3.424725562,16,2,2.870001791,12,0,5.595086334,28,1,2.300288299,27,180.9019112
36.63767815,63.90131957,1,223.2599528,1,6.268329044,15,1,9.028766471,12,0,8.742518767,21,0,5.095132703,20,0,5.674392513,17,1,3.541306363,28,0,7.510646831,24,0,0.15375624,4,285.9137017
35.42680177,71.33311812,3,588.0163493,1,2.53198907,1,0,3.944846313,15,1,1.710108544,24,2,5.108048872,1,2,2.849682776,11,0,0.289118233,11,1,1.957098143,7,2,6.946721085,17,46.2198008
21.44757068,82.39937495,4,272.4088039,0,8.036934519,5,2,9.811311957,2,2,4.258685609,17,1,8.142945193,20,0,3.779881162,4,2,9.815517379,3,2,3.679109378,5,1,2.310261758,30,292.179601
19.27218968,68.17748124,5,268.6554771,2,8.178220736,21,1,7.590280481,21,2,1.871731149,12,0,7.530102007,28,1,8.15621771,29,1,6.247999221,11,0,0.166162267,15,0,8.581626772,28,778.3119139
31.7160805,75.66729222,5,255.9559528,2,9.789473559,7,0,5.114810468,22,1,7.733040401,9,2,9.137356751,8,1,1.792098496,8,0,5.007055905,16,1,8.395220557,29,0,4.663641188,4,298.2125097
38.23439973,39.6042981,1,161.055758,0,5.01869531,25,2,6.440264371,14,2,4.7437264,23,2,8.329017228,1,2,0.822015895,11,2,3.837153495,25,0,7.799635249,30,0,5.306355824,6,441.8071218
28.91907233,57.69344847,3,155.5685737,2,4.549568797,27,1,1.022241711,16,0,3.511436906,7,2,2.538775483,24,0,3.283577851,19,0,5.393745588,8,1,0.632540309,2,2,7.539365443,22,490.3848252
29.29031724,30.55989719,2,424.0525173,0,7.534756054,4,0,8.445215313,13,0,3.610996406,26,1,3.312967693,6,2,4.24376767,8,1,3.801059987,11,2,3.648676093,7,2,7.794306078,8,241.7233247
21.99947734,44.80073187,2,537.5590223,1,1.324706563,8,1,5.823574551,6,0,8.522142067,9,1,5.004232436,6,1,5.426592821,2,2,3.599079275,25,2,9.552866138,28,0,6.426508331,2,195.2114188
34.23732333,73.58770291,3,495.2602551,1,5.469155138,0,0,9.860674802,19,1,5.537739543,13,2,0.142711346,13,1,3.724236962,0,0,4.639465417,30,0,3.920270561,4,0,9.384318154,11,115.384057
19.67609371,89.50859708,2,170.553797,2,5.462476001,8,2,6.364287438,15,0,7.178678511,13,2,9.039020063,4,2,7.899117002,21,0,2.759830337,14,2,5.262086767,4,2,9.822984363,19,727.6113755
23.09198091,35.95068598,1,372.7910609,1,0.894731228,9,2,8.341115833,20,0,8.970385163,26,0,0.443442126,7,1,0.393194877,14,0,1.800499,19,2,3.55242861,11,0,9.468854444,24,190.6487869
25.63591097,54.08965895,1,152.795773,2,4.179840855,22,1,7.997627428,7,1,9.01741676,19,1,3.224412708,22,0,4.317675382,9,1,5.566058982,1,1,5.961313881,24,0,8.241791853,13,565.0054529
27.69025947,78.00425812,3,122.6473218,2,8.532847986,3,1,3.454611515,3,0,3.285090543,21,1,5.691747912,21,1,3.822559147,13,0,8.427654362,28,1,9.781568756,0,2,7.056252202,7,185.3983817
21.06024331,42.24213808,2,428.1929297,1,8.56153622,2,0,2.596106252,30,0,9.524512631,10,0,5.178413886,17,1,6.475784908,6,2,1.528281777,8,0,9.975025035,6,0,6.633258579,11,-115.0102873
17.87092062,63.30509696,1,367.5761668,1,0.992376649,29,2,4.304935834,19,2,0.24875882,5,2,6.544598928,5,0,9.662762519,3,2,0.327343406,13,1,7.74714978,23,0,1.037501769,6,254.5097941
30.26550106,73.98427776,1,141.0118426,2,0.907208827,9,0,4.672413444,23,1,3.76835561,20,2,5.275201753,13,1,5.103754066,25,0,2.468117452,3,2,4.04311098,10,0,2.714843468,23,448.3989446
22.21576383,66.95912702,4,117.4696232,1,2.62695477,14,2,2.400847019,14,0,8.957988575,29,0,2.290014257,17,2,9.868768469,4,1,9.797206435,3,1,4.944322008,9,2,0.056882235,8,250.7838104
29.53095554,41.28148408,4,594.8782067,0,8.747660626,10,1,8.945978734,4,0,2.746368798,0,2,2.010781878,16,2,3.022493949,19,2,8.287580737,26,2,3.567313281,2,2,1.374098702,11,403.7899094
18.85906788,51.32307412,1,115.0106661,1,1.289025851,13,0,5.425478623,12,0,2.730814503,18,2,9.072470691,8,1,0.308681325,15,2,5.958660535,5,0,9.855746299,7,2,4.392294772,3,129.7418639
27.02850255,77.02750707,3,322.2641265,1,7.199968026,5,0,9.784443922,5,0,3.026222851,6,0,2.639667367,12,0,1.656631675,2,2,9.292489152,23,2,7.077603058,0,1,1.465365508,4,69.90406312
28.31473581,63.25359085,5,352.3095123,0,1.011656196,11,2,8.10017778,27,2,6.123133848,23,0,2.809772339,15,0,3.951248848,16,0,4.452791168,4,1,4.489314454,7,1,9.016634147,8,927.0281032
16.29558842,30.31377681,5,158.6400739,1,6.231378537,12,2,5.557048604,26,2,4.383327756,17,0,4.129528961,20,2,3.163339092,12,2,9.832806026,27,1,0.121152701,22,1,8.056991853,6,746.2738736
23.41510695,75.6594456,1,184.5308892,1,3.560672991,16,2,9.470402781,29,2,7.267348364,2,2,1.394383271,9,1,0.97054131,5,0,2.963020451,23,1,5.204834144,19,1,0.716119121,13,446.7632194
18.36036692,32.1186813,1,275.9025032,2,7.88913963,15,1,5.048748151,4,2,8.949106426,19,0,5.072728444,9,0,4.326601077,25,0,2.403057495,16,1,9.839282017,10,2,2.489137155,19,1064.423364
16.58437426,74.74402696,1,480.8379381,1,2.336904488,2,0,8.871065125,16,1,6.741993749,29,2,6.650317617,3,0,3.381157717,4,0,6.380482011,12,0,5.23060909,6,0,8.190718846,21,272.5360055
39.74900581,42.14883361,3,353.541212,1,6.392018294,1,2,3.581447812,6,0,2.044667202,10,1,7.860004921,11,2,1.226192205,15,0,3.78153968,19,2,1.824266855,25,2,8.030461266,26,-85.91269608
23.05884612,87.48440881,4,418.9509373,0,2.356825346,10,1,3.786423834,5,2,9.326819024,4,1,7.114542419,26,2,2.961171306,10,0,6.26365542,16,1,0.220937471,29,1,9.454505501,16,481.1345069
35.24686115,52.07644508,1,592.5872775,2,7.136602831,28,2,4.18130683,1,0,2.644928733,18,0,1.476359641,7,0,8.864360554,16,2,3.049955183,18,2,3.547037581,26,2,9.975477616,0,444.9568267
21.36601637,49.61589698,1,484.0027177,2,8.736780346,8,0,5.466256459,10,1,1.498942953,20,2,4.56067145,14,2,3.020488655,4,0,6.179182568,26,0,9.182280557,15,0,9.762700632,24,414.2797615
32.03756806,38.93328302,2,317.1807491,2,1.268017991,2,2,5.534902702,6,0,0.899672789,23,2,0.385862008,20,0,7.139554232,5,0,2.757462606,22,2,9.965541082,6,1,4.101379857,14,190.0813547
34.0056965,48.33625293,3,323.2209609,1,8.665956886,28,0,4.963989217,21,0,5.633837407,23,2,0.177979967,29,1,6.120470797,9,0,0.509720688,0,1,9.453679748,12,0,2.503284438,23,492.6633553
29.89096852,82.59904571,1,409.3860385,2,5.935752544,17,1,3.060009736,20,2,1.137624625,29,0,4.401304183,22,2,4.271811624,20,0,9.121359019,20,2,7.294199933,9,0,7.584101904,14,698.1665103
26.78940471,89.78006026,2,432.6826042,0,1.271104909,19,1,9.272064648,7,2,1.387758841,1,2,2.529604945,18,2,2.390256368,0,0,8.832052019,16,1,5.581427284,28,0,2.992728927,28,279.2886333
25.29602285,52.09857183,5,350.3554629,2,4.275418554,14,2,5.885860973,4,1,3.000304806,21,2,6.833607949,14,1,3.690146993,29,0,9.707981493,21,1,5.906861464,27,1,8.064003601,0,755.2535821
23.72170666,56.91663786,1,422.4306114,0,1.608602935,13,0,4.077392162,26,0,2.816530097,3,2,7.242407868,7,0,5.921072135,20,2,7.165271762,24,0,5.389920091,16,2,5.339547304,28,225.1763601
38.23822861,73.32425629,1,111.7662472,2,7.003478889,1,0,6.511769607,17,2,6.042395103,24,1,8.954037246,7,0,3.507532147,9,0,6.827211777,2,0,7.070493049,2,1,7.939272752,14,401.4840866
35.76548519,83.17174683,2,314.8114319,2,7.588681344,16,0,7.679667578,21,2,8.167452795,9,2,7.606825135,18,2,2.148964336,16,0,5.590030701,26,2,4.188732267,6,1,2.758798797,26,831.4633961
39.12567277,65.58266005,3,239.469038,0,1.057965203,21,2,9.607280882,15,2,7.613496562,1,1,0.482441231,8,0,1.164627489,26,2,1.259424164,26,2,6.69204005,10,2,5.080273156,1,437.5026517
18.10743059,53.49154189,1,164.5872226,2,5.061398527,30,0,4.995491623,13,1,2.624844547,7,2,3.716230104,29,0,8.797669379,2,2,1.892353109,13,1,1.21612115,12,2,5.640237936,28,678.4424067
33.27168688,54.75731045,5,149.7732564,2,8.14625056,25,0,1.120985104,11,0,2.45310498,0,2,2.730233518,23,1,4.403129758,27,1,2.894696887,11,1,2.656953066,4,2,9.431080677,3,898.078917
38.45851142,71.73708879,1,401.5960828,2,9.361630416,7,0,4.407658014,16,2,9.657915301,26,2,3.861324498,16,1,6.252083217,28,2,8.901563626,14,1,8.360030388,24,2,2.665975768,16,1047.781612
19.53082665,30.19309582,5,361.8002736,1,5.135178667,9,0,4.789705615,4,0,0.082362416,5,1,1.60075659,7,1,4.904103611,1,2,1.729695246,5,1,9.037489307,22,0,9.366882393,15,43.75411832
16.66240668,67.17536025,4,226.7920585,0,9.502792236,25,2,8.969940782,13,1,8.797205331,10,2,0.977041037,11,2,8.725665184,28,0,9.228731745,19,0,5.390082376,18,1,8.048589155,17,690.0658214
33.52801623,51.32958063,4,335.4750294,2,5.356889705,17,2,3.948007685,5,0,1.997285191,26,0,5.209845425,26,1,5.469348524,16,1,5.227857331,21,1,0.316356172,14,1,7.308940541,20,440.6459892
29.36182783,77.65183988,5,346.1161576,0,3.941904946,29,0,9.533242649,14,2,9.472843231,29,2,7.203813109,14,1,4.807814179,3,0,7.155696355,1,0,9.269735708,0,1,7.868702692,15,664.0672547
36.04571942,35.57943839,3,197.5044902,0,8.482031286,24,0,4.851319077,6,0,3.423072848,27,1,7.019109019,3,0,9.246009904,1,1,1.102444867,3,2,7.02064258,4,2,6.054250459,7,-43.62300046
18.49430942,65.29213602,1,426.0465309,0,4.929827105,30,1,9.73780501,13,0,4.403517739,9,1,4.509443222,5,1,7.19689596,4,0,2.690335488,12,2,4.140279238,29,1,2.440800105,5,-69.62367016
34.8816828,58.85837339,1,490.4596782,2,4.719025106,28,1,0.081983211,17,1,7.071206139,12,0,5.222789863,29,2,1.115499073,9,2,9.585186082,12,0,5.983789432,30,0,1.894949688,30,540.8384544
20.040683,68.53953155,4,495.7317704,2,4.903124894,18,0,8.988153748,0,1,5.876690515,0,0,5.163287225,28,1,1.777044612,0,2,2.661499469,22,1,4.297748344,12,1,8.663414359,21,301.0657215
19.09139857,33.89121567,5,401.2349154,0,8.467850019,7,0,9.311204519,5,0,3.179393297,1,0,6.915703778,15,2,7.871228629,27,1,2.965217204,26,2,4.653392267,9,1,7.251394026,19,218.777614
19.10664495,64.79902725,1,355.8192913,1,8.319415417,27,1,9.610209358,2,0,5.538309159,2,1,0.47925176,25,0,8.358513212,25,0,1.975973848,21,0,8.868098657,28,0,2.132042828,1,484.9432152
35.36436801,63.68907528,1,130.5035715,0,4.035199924,7,1,0.130765342,4,0,7.307068844,8,2,7.098961089,24,0,5.451908291,0,0,1.290736653,24,2,1.610842469,4,0,6.150933659,18,385.0513325
31.62993052,63.63960566,3,243.9156494,1,3.332998599,30,0,1.717008366,11,1,0.423349459,4,2,5.822009008,4,1,5.544552279,26,2,2.332576415,26,1,1.036691355,22,1,4.475464814,12,563.5775757
28.07663562,66.20926,2,146.6357234,0,4.91928024,2,2,6.537645031,30,1,0.111993053,9,0,1.981087147,22,0,6.319329629,25,2,6.42326892,22,0,0.027287445,29,2,1.5865517,21,459.8790345
23.9707621,70.58807623,4,581.9115804,0,5.727725097,2,2,0.254726917,10,0,4.580669391,9,0,0.490588537,12,1,4.391157743,3,1,4.553677335,16,2,3.140003756,0,2,5.318571094,21,110.1103404
36.93001352,78.29933998,4,167.5400731,0,2.383372106,11,0,0.636089962,12,1,1.318366178,11,2,1.085277906,14,0,6.801991235,6,2,5.537558363,5,1,1.474137665,9,1,2.815190925,20,99.8861321
24.81112769,46.18924321,2,175.8877049,2,7.939550847,30,0,2.210788737,15,2,6.643442915,17,0,5.246913414,16,2,1.084812576,13,1,1.223648288,10,0,2.199854951,17,1,0.962441242,5,976.9654432
35.41498599,79.50296461,1,544.7883092,1,4.864827657,21,1,5.124397687,30,1,2.140524562,25,2,7.584085301,24,0,9.612792424,13,1,8.021164472,18,0,0.112389827,26,1,4.669582985,26,694.9697643
25.97837271,59.89534094,3,571.9641417,1,3.340455484,16,1,5.459025593,17,1,4.328511068,20,2,3.346572871,29,1,7.501548238,17,1,7.840947006,15,0,2.271954147,21,1,5.901085521,5,530.8987879
24.42361074,34.62349675,3,482.9145196,0,1.06820993,3,2,0.342611228,30,1,1.976709369,20,2,3.791239107,21,1,6.31174204,1,1,0.215899111,7,0,3.327115819,7,2,0.469064104,12,208.9455985
26.56699464,33.51305575,4,102.7024618,2,2.388451604,16,0,1.703672508,16,2,5.484835857,0,2,9.34146415,26,1,3.16322057,0,2,3.835150945,28,2,0.315674964,19,1,4.020927494,0,657.8106201
22.53444685,50.05429912,3,100.6731355,2,9.492811718,13,1,4.997056733,16,2,1.160534594,2,1,2.13013084,19,2,1.609554875,20,1,0.68770602,0,0,6.079041243,2,0,2.576619198,21,576.0148468
33.6902345,77.09381863,2,289.0503849,1,3.050996868,18,2,5.939406209,28,2,0.231068528,4,2,1.037494246,21,0,4.093429638,21,2,7.921057794,9,0,5.688003489,18,2,0.306505907,20,468.262416
27.56800975,72.46085608,1,171.697685,2,1.688592894,8,2,1.484016965,10,0,0.511316381,24,0,3.434101138,4,1,6.615767406,15,1,7.372696831,1,0,0.970357785,18,2,1.256625496,23,70.18821667
20.80531738,77.31689788,2,109.1930711,1,4.606727917,29,2,3.988414119,19,0,9.542584415,25,0,7.459221195,18,2,6.337097434,28,2,9.019880943,18,0,5.950097775,1,0,1.390341588,8,522.6794891
37.48936433,61.03614339,5,332.0333447,1,3.070877434,29,1,9.044014365,9,2,1.422862186,16,0,6.260772911,6,2,3.826411551,21,1,2.36403959,13,0,9.986539186,16,1,1.828742481,29,370.643558
24.59728053,56.41193988,4,571.5309487,1,0.351592503,20,1,9.98899287,28,0,7.084782531,7,0,4.157954394,2,2,6.132863938,17,2,4.562958831,2,1,9.444689528,30,1,8.033775714,21,324.9006153
28.58882153,38.8471516,3,261.9097875,2,3.231452173,11,0,9.872144548,15,0,0.679262042,16,1,9.647525328,12,0,8.137482956,15,0,1.844878772,22,2,0.026709934,15,1,4.394918665,28,192.1862007
37.66180277,49.69156522,5,430.5703392,1,5.441086239,4,0,8.816745103,1,0,1.081603522,8,2,7.349964383,13,0,0.262847723,27,1,3.712349345,28,1,7.953783113,20,1,1.470859923,11,235.2278552
30.6059499,56.04116197,3,426.1176766,1,5.51712372,10,2,3.946600879,16,2,5.088762514,5,2,0.618614244,15,0,4.506210479,27,1,5.222432516,23,2,3.536052762,9,1,1.002969669,11,555.8859351
17.92245102,35.31602578,1,225.5400518,0,3.565589212,19,2,6.865742921,21,1,4.648709302,16,0,7.446314439,30,2,7.585552285,22,0,0.533307898,30,0,0.636513703,20,0,2.979404587,25,359.4084294
38.49580309,43.23671716,1,425.2126244,1,4.473027563,2,1,4.165922278,29,2,9.515803094,7,0,0.240385559,12,0,5.461444705,21,0,7.148704107,8,2,2.959832137,15,1,7.980155187,3,210.8233365
30.69270133,65.89351764,1,206.1669871,1,9.655179182,20,1,6.485270268,19,2,9.44835453,20,0,6.503233231,1,1,6.514760879,23,1,5.432933604,22,0,3.217365163,4,0,3.644598479,18,896.9719362
23.37264037,74.13978685,3,161.0037068,0,3.773484772,14,0,3.09432471,9,0,7.796086425,6,2,2.104828363,13,2,5.166763926,5,2,8.289590172,7,0,5.232442393,19,0,1.598973603,15,70.17885097
18.48180182,89.90085068,5,450.6916428,0,2.582268133,13,0,6.062022536,12,0,6.021018301,6,1,6.96442209,19,0,9.918745447,24,1,2.717805012,10,1,6.610837673,30,0,4.041161815,25,280.1233592
34.85062973,85.98679988,1,156.7204086,2,2.434670441,10,0,5.237584966,11,1,4.549603174,14,1,3.097795666,6,2,0.546215365,9,2,9.033211053,14,1,7.490556122,2,1,5.553115573,11,232.5209905
30.5018189,68.55391197,5,598.4546093,1,4.577646127,19,1,0.244802658,14,1,3.561785343,6,1,8.73006308,4,2,4.910448218,1,0,9.98694253,5,1,2.459030426,27,1,0.295841836,0,79.53931762
28.3365273,55.2748832,3,191.7262006,2,7.595201487,7,2,7.907029037,6,1,9.47087547,21,1,3.369138366,13,0,0.914165491,6,2,9.192984384,1,2,3.217705702,2,2,6.276418014,22,696.6691731
37.34731458,68.17064188,5,397.0709314,2,2.059881842,3,0,0.118978322,26,1,6.029088114,26,0,6.196958554,8,2,1.597855621,20,1,7.778924758,0,2,3.083817069,1,2,3.95100753,20,282.0050552
34.71493028,77.13909708,3,305.6872857,0,7.092961271,26,0,2.931559423,21,2,5.790725277,7,2,2.859275597,9,0,3.830383504,16,0,8.123688029,2,1,3.627368681,20,0,0.097258751,3,205.3129762
18.79187199,37.10017146,3,163.1932112,2,0.211498233,11,1,0.059240655,20,1,2.319011218,8,0,9.172215451,30,0,1.555400915,2,0,5.737442425,24,1,9.99656309,3,2,6.738893989,8,112.0536518
22.79305169,54.59429338,4,113.9219538,1,4.18932978,7,0,3.762014133,25,2,0.466978179,27,1,7.80995981,6,0,9.63687166,19,1,1.901538629,28,0,7.779433028,21,0,7.123876356,6,13.87670535
21.2122285,80.38813714,3,411.3661411,0,7.758650652,5,2,0.631605282,27,0,9.451885798,14,0,2.433028763,27,2,9.467897767,11,1,6.770406851,22,2,9.749904653,17,2,6.288397886,9,253.0472834
33.59865731,53.02997712,3,503.3787819,1,3.387329558,14,1,9.135109668,12,1,3.137352588,1,1,9.487967126,13,2,3.361096462,1,0,7.127530021,17,0,6.931110595,1,1,3.419302176,12,375.5284078
15.83831087,64.31233627,2,521.0078308,1,5.637371014,29,0,4.156792952,11,0,4.425890233,6,2,3.571575896,24,0,6.39747712,6,2,9.853851403,13,2,4.062707016,23,1,5.296048541,7,470.5784911
29.24724212,65.26616165,1,341.3567365,0,2.049792328,11,0,4.594957749,11,0,1.146399436,14,1,6.518649477,13,2,5.337533206,16,2,5.413013163,16,1,3.897441836,5,0,3.871577061,19,256.6714067
